		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011010111   24   27   24   24   25   26   26   27  0.826337 0.999125 SUCCESS  70
011011111   36   19   19   24   25   20   21   23  9.585654 0.295319 SUCCESS  71
011101111   18   27   22   17   25   10   18   25 15.132382 0.056622 SUCCESS  72
011111111   20   24   18   25   30   28   29   21  5.841496 0.664981 SUCCESS  73
100000000   18   22   25   29   19   24   25   28  4.696933 0.789423 SUCCESS  74
100010000   21   21   24   29   23   28   22   30  4.087911 0.849106 SUCCESS  75
100100000   25   21   20   25   19   29   20   19  5.525732 0.700188 SUCCESS  76
100101000   22   17   25   29   25   31   21   24  5.832890 0.665944 SUCCESS  77
100110000   24   22   14   23   28   22   29   32  9.052760 0.337865 SUCCESS  78
100111000   26   22   24   20   27   13   19   21  8.693967 0.368767 SUCCESS  79
101000000   24   23   22   30   17   21   25   12 10.998981 0.201757 SUCCESS  80
101000100   22   29   25   25   29   25   25   34  6.005005 0.646671 SUCCESS  81
101001000   25   26   25   30   22   27   18   19  4.968345 0.760954 SUCCESS  82
101001100   25   19   23   20   21   22   24   22  3.135984 0.925536 SUCCESS  83
101010000   33   18   26   25   20   29   28   19  8.494049 0.386755 SUCCESS  84
101010100   26   24   22   31   18   31   19   32  9.469145 0.304276 SUCCESS  85
101011000   28   36   25   26   26   28   32   25  9.497610 0.302070 SUCCESS  86
101011100   24   21   24   27   16   26   25   29  4.798878 0.778840 SUCCESS  87
101100000   29   25   25   19   24   24   23   22  2.502470 0.961616 SUCCESS  88
101100100   15   23   26   28   15   17   24   35 15.313103 0.053336 SUCCESS  89
101101000   24   18   32   19   17   27   22   22  8.517218 0.384642 SUCCESS  90
101101100   18   27   28   22   15   20   20   21  8.685361 0.369530 SUCCESS  91
101110000   24   19   27   27   26   30   31   28  5.648860 0.686498 SUCCESS  92
101110100   17   31   32   24   28   27   24   15 11.205518 0.190324 SUCCESS  93
101111000   22   26   30   28   29   31   30   27  6.590857 0.581348 SUCCESS  94
101111100   18   26   27   23   23   12   22   26  9.160663 0.328925 SUCCESS  95
110000000   22   17   25   22   18   20   25   26  5.499914 0.703049 SUCCESS  96
110000010   25   21   14   26   21   35   23   21 11.017516 0.200709 SUCCESS  97
110000100   35   23   23   23   34   24   19   34 14.063285 0.080131 SUCCESS  98
110001000   21   31   32   23   27   26   27   27  5.835538 0.665648 SUCCESS  99
110001010   26   28   26   26   25   26   22   21  1.732587 0.988141 SUCCESS 100
110010000   14   18   25   25   21   26   27   22  7.474600 0.486396 SUCCESS 101
110010010   26   25   30   27   24   20   22   21  3.299493 0.914182 SUCCESS 102
110010100   24   19   30   23   27   24   27   25  3.249183 0.917761 SUCCESS 103
110011000   33   21   15   24   22   27   30   26  9.341383 0.314321 SUCCESS 104
110011010   23   23   22   28   22   25   22   27  1.748475 0.987776 SUCCESS 105
110100000   30   29   30   27   20   20   24   18  7.223048 0.512770 SUCCESS 106
110100010   30   22   25   20   23   26   21   33  6.223458 0.622217 SUCCESS 107
110100100   25   24   32   16   23   34   29   16 13.332459 0.100911 SUCCESS 108
110101000   35   19   27   33   27   25   33   22 13.098118 0.108518 SUCCESS 109
110101010   19   24   32   31   21   32   14   26 13.162992 0.106363 SUCCESS 110
110101100   21   29   28   28   16   23   26   32  8.113411 0.422471 SUCCESS 111
110110000   24   26   20   19   27   19   17   15  9.752473 0.282831 SUCCESS 112
110110010   15   20   28   26   30   22   25   30  8.137904 0.420117 SUCCESS 113
110110100   27   13   24   15   17   24   27   25 12.168037 0.143862 SUCCESS 114
110111000   28   22   18   25   27   26   20   29  4.655228 0.793710 SUCCESS 115
110111010   15   32   25   19   24   21   23   18  9.753797 0.282733 SUCCESS 116
110111100   17   25   26   26   32   19   21   22  6.967524 0.540141 SUCCESS 117
111000000   21   17   26   30   27   24   26   22  4.892217 0.769032 SUCCESS 118
111000010   21   22   29   29   30   24   20   28  5.232475 0.732465 SUCCESS 119
111000100   30   20   20   16   26   21   26   25  6.678900 0.571639 SUCCESS 120
111000110   25   21   23   26   26   22   23   25  1.146735 0.997141 SUCCESS 121
111001000   18   20   30   26   25   21   28   21  5.535661 0.699086 SUCCESS 122
111001010   26   26   23   28   24   22   31   29  3.843641 0.870948 SUCCESS 123
111001100   23   27   22   22   24   31   31   25  4.571819 0.802206 SUCCESS 124
111010000   20   31   33   21   20   18   25   17 11.178377 0.191796 SUCCESS 125
111010010   29   31   24   18   21   27   27   15  9.289749 0.318446 SUCCESS 126
111010100   29   19   22   24   27   28   22   35  8.223961 0.411904 SUCCESS 127
111010110   17   27   23   22   16   32   33   26 11.611974 0.169374 SUCCESS 128
111011000   26   27   26   25   34   25   17   23  6.842409 0.553727 SUCCESS 129
111011010   28   23   29   21   17   34   29   24  9.147423 0.330013 SUCCESS 130
111011100   29   27   21   27   19   32   26   27  6.038104 0.642964 SUCCESS 131
111100000   20   18   20   40   27   27   22   21 14.992705 0.059287 SUCCESS 132
111100010   22   32   22   20   27   22   28   20  5.654818 0.685834 SUCCESS 133
111100100   22   26   33   31   25   22   26   18  7.435543 0.490450 SUCCESS 134
111100110   27   29   16   29   32   23   25   21  8.104805 0.423300 SUCCESS 135
111101000   26   35   25   27   18   18   26   21  9.239438 0.322502 SUCCESS 136
111101010   17   24   26   23   33   17   19   27  9.492315 0.302480 SUCCESS 137
111101100   28   33   27   31   35   29   13   22 17.224239 0.027857 SUCCESS 138
111101110   26   26   22   22   25   25   24   23  0.825013 0.999131 SUCCESS 139
111110000   18   19   22   30   26   20   20   26  6.398883 0.602644 SUCCESS 140
111110010   27   34   25   30   19   24   25   30  8.123340 0.421516 SUCCESS 141
111110100   22   36   20   19   19   22   21   14 14.549178 0.068527 SUCCESS 142
111110110   26   32   23   31   31   41   26   32 20.565913 0.008394 FAILURE 143
111111000   17   21   21   25   34   20   21   22  8.771419 0.361944 SUCCESS 144
111111010   13   30   23   17   18   19   26   12 18.826230 0.015817 SUCCESS 145
111111100   25   20   17   24   36   32   22   17 13.873959 0.085110 SUCCESS 146
111111110   20   24   18   25   30   28   29   21  5.841496 0.664981 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   22   25   20   24   33   25   24  4.324900 0.826685 SUCCESS   0
000000011   24   28   21   21   28   25   27   29  3.283606 0.915320 SUCCESS   1
000000101   27   19   23   24   30   32   27   25  5.690565 0.681848 SUCCESS   2
000000111   24   25   18   23   22   26   25   33  5.341701 0.720508 SUCCESS   3
000001001   31   28   21   20   26   25   19   17  7.382585 0.495972 SUCCESS   4
000001011   19   24   17   21   22   33   24   26  7.543446 0.479287 SUCCESS   5
000001101   22   24   25   24   24   21   20   26  1.696840 0.988938 SUCCESS   6
000001111   20   27   25   21   28   27   26   27  2.842727 0.943836 SUCCESS   7
000010001   23   25   24   28   26   31   24   28  3.165774 0.923527 SUCCESS   8
000010011   24   31   24   19   31   21   23   18  7.247541 0.510176 SUCCESS   9
000010101   28   20   25   27   28   19   23   21  4.027671 0.854618 SUCCESS  10
000010111   30   34   23   16   20   37   19   27 17.375170 0.026431 SUCCESS  11
000011001   19   24   26   34   21   26   26   28  6.512081 0.590068 SUCCESS  12
000011011   23   22   28   23   18   28   15   27  7.272034 0.507587 SUCCESS  13
000011101   15   29   27   26   32   16   19   31 13.552237 0.094209 SUCCESS  14
000011111   20   22   24   22   19   28   21   28  4.136898 0.844566 SUCCESS  15
000100011   15   28   24   22   16   29   23   32 10.958600 0.204056 SUCCESS  16
000100101   28   29   23   17   19   24   37   20 12.637381 0.124950 SUCCESS  17
000100111   33   20   28   17   34   24   15   23 14.560432 0.068278 SUCCESS  18
000101001   26   21   20   25   34   27   25   22  5.884525 0.660165 SUCCESS  19
000101011   27   28   23   21   28   26   21   22  2.799699 0.946292 SUCCESS  20
000101101   26   19   24   20   20   21   22   30  5.051754 0.752031 SUCCESS  21
000101111   28   37   21   20   28   33   18   28 14.554474 0.068410 SUCCESS  22
000110011   22   23   16   37   26   19   28   27 12.222319 0.141557 SUCCESS  23
000110101   21   28   29   31   28   23   24   30  5.750805 0.675122 SUCCESS  24
000110111   22   19   26   25   23   40   21   21 12.976314 0.112667 SUCCESS  25
000111001   27   22   31   28   18   20   30   25  6.825198 0.555605 SUCCESS  26
000111011   22   25   26   22   36   21   20   28  8.172327 0.416820 SUCCESS  27
000111101   20   23   31   30   22   30   34   13 15.061551 0.057960 SUCCESS  28
000111111   23   20   21   29   21   26   30   27  4.502973 0.809136 SUCCESS  29
001000011   19   25   22   25   17   24   20   30  5.983822 0.649044 SUCCESS  30
001000101   27   29   27   21   35   28   25   21  7.775801 0.455672 SUCCESS  31
001000111   18   27   30   22   22   19   22   29  6.213529 0.623327 SUCCESS  32
001001011   25   22   21   23   22   30   29   19  4.536072 0.805813 SUCCESS  33
001001101   25   20   24   22   24   16   19   13 10.819584 0.212133 SUCCESS  34
001001111   32   20   19   18   38   19   24   19 16.551005 0.035139 SUCCESS  35
001010011   33   24   21   17   26   22   36   26 12.113093 0.146229 SUCCESS  36
001010101   29   25   19   23   25   12   23   29  9.737909 0.283905 SUCCESS  37
001010111   21   22   22   19   19   17   21   23  6.337319 0.609503 SUCCESS  38
001011011   22   14   24   25   20   25   27   24  5.975216 0.650008 SUCCESS  39
001011101   27   27   34   21   15   32   23   23 11.324675 0.183973 SUCCESS  40
001011111   22   31   17   26   26   23   17   29  7.925408 0.440790 SUCCESS  41
001100101   15   24   28   24   22   20   20   32  8.636375 0.373893 SUCCESS  42
001100111   20   26   17   31   32   24   24   27  7.841999 0.449055 SUCCESS  43
001101011   20   21   29   20   28   18   25   25  5.340377 0.720653 SUCCESS  44
001101101   24   22   21   22   26   17   24   27  3.704625 0.882742 SUCCESS  45
001101111   15   21   26   28   14   28   22   16 13.252360 0.103457 SUCCESS  46
001110101   17   27   21   26   29   24   27   28  4.943851 0.763560 SUCCESS  47
001110111   23   33   24   30   28   21   20   27  6.698760 0.569455 SUCCESS  48
001111011   25   19   30   25   33   21   23   12 12.814129 0.118407 SUCCESS  49
001111101   20   27   25   23   25   27   15   27  5.535661 0.699086 SUCCESS  50
001111111   23   24   18   20   22   28   30   21  5.255644 0.729936 SUCCESS  51
010000011   16   25   34   27   32   30   20   19 13.027949 0.110892 SUCCESS  52
010000111   23   23   30   18   21   27   28   28  5.104712 0.746328 SUCCESS  53
010001011   29   31   34   25   23   30   21   21  9.055408 0.337643 SUCCESS  54
010001111   20   24   32   23   22   22   29   26  4.850512 0.773428 SUCCESS  55
010010011   29   22   17   18   29   31   19   20  9.992109 0.265580 SUCCESS  56
010010111   21   16   26   28   21   25   24   20  5.466815 0.706714 SUCCESS  57
010011011   31   19   22   20   25   21   22   14  9.473779 0.303917 SUCCESS  58
010011111   31   17   25   16   36   23   32   24 15.409090 0.051662 SUCCESS  59
010100011   18   21   26   31   27   29   22   25  5.621719 0.689520 SUCCESS  60
010100111   30   14   30   23   30   24   31   23 10.587891 0.226160 SUCCESS  61
010101011   27   26   17   23   24   10   26   33 14.830520 0.062526 SUCCESS  62
010101111   22   27   17   17   15   15   15   29 17.292422 0.027204 SUCCESS  63
010110011   23   28   19   24   31   24   31   29  6.470377 0.594695 SUCCESS  64
010110111   20   20   28   28   25   22   26   26  3.214760 0.920166 SUCCESS  65
010111011   17   29   30   23   16   23   26   25  7.823463 0.450902 SUCCESS  66
010111111   20   28   21   24   25   21   15   23  6.194993 0.625400 SUCCESS  67
011000111   24   20   30   30   23   28   31   21  6.453165 0.596607 SUCCESS  68
011001111   26   31   15   34   29   23   27   26 10.978459 0.202923 SUCCESS  69
011010111   26   26   29   21   25   24   21   30  3.444467 0.903457 SUCCESS  70
011011111   12   19   19   37   15   29   21   24 20.845268 0.007570 FAILURE  71
011101111   29   22   28   30   25   21   21   25  4.028995 0.854498 SUCCESS  72
011111111   33   20   14   20   23   16   33   28 16.110127 0.040831 SUCCESS  73
100000000   23   22   25   20   24   33   25   24  4.324900 0.826685 SUCCESS  74
100010000   20   19   20   15   20   27   24   24  7.736082 0.459666 SUCCESS  75
100100000   27   17   30   29   33   27   21   27  9.029591 0.339806 SUCCESS  76
100101000   23   20   35   29   27   22   19   28  8.876011 0.352863 SUCCESS  77
100110000   17   37   17   18   22   26   30   23 14.864943 0.061825 SUCCESS  78
100111000   16   21   22   19   31   26   15   29 11.550410 0.172419 SUCCESS  79
101000000   27   30   10   31   27   25   25   27 12.849876 0.117120 SUCCESS  80
101000100   23   21   28   20   22   17   25   19  5.754115 0.674753 SUCCESS  81
101001000   24   31   24   24   26   24   28   16  5.519774 0.700848 SUCCESS  82
101001100   29   32   17   17   20   24   21   30 10.628272 0.223664 SUCCESS  83
101010000   32   22   26   20   28   24   29   20  5.893130 0.659202 SUCCESS  84
101010100   30   27   30   24   23   15   24   25  6.799381 0.558425 SUCCESS  85
101011000   26   28   29   23   17   28   28   27  5.343025 0.720362 SUCCESS  86
101011100   30   21   20   23   22   16   21   23  6.525321 0.588600 SUCCESS  87
101100000   16   18   27   24   24   29   25   19  7.170089 0.518398 SUCCESS  88
101100100   26   19   17   22   31   14   29   24 11.237293 0.188613 SUCCESS  89
101101000   30   24   29   34   15   18   24   24 11.629185 0.168531 SUCCESS  90
101101100   25   20   20   26   34   25   23   19  7.001947 0.536423 SUCCESS  91
101110000   23   34   19   20   26   25   19   24  7.408402 0.493277 SUCCESS  92
101110100   21   29   34   18   23   27   19   28  9.180522 0.327297 SUCCESS  93
101111000   23   20   29   24   25   27   25   31  3.970079 0.859813 SUCCESS  94
101111100   17   26   16   19   19   24   14   28 13.022653 0.111073 SUCCESS  95
110000000   23   19   30   12   27   30   24   23 10.865261 0.209451 SUCCESS  96
110000010   21   31   19   23   20   32   24   18  8.662192 0.371589 SUCCESS  97
110000100   28   28   24   20   25   27   29   27  3.411368 0.905958 SUCCESS  98
110001000   20   25   24   11   22   32   22   26 11.491493 0.175375 SUCCESS  99
110001010   28   27   18   26   20   26   30   26  5.045796 0.752670 SUCCESS 100
110010000   26   21   28   35   33   22   21   31 11.623227 0.168823 SUCCESS 101
110010010   22   20   16   22   15   24   23   20  8.946843 0.346800 SUCCESS 102
110010100   27   22   37   26   30   23   21   25  9.283791 0.318924 SUCCESS 103
110011000   23   27   18   19   27   28   26   33  7.418332 0.492242 SUCCESS 104
110011010   28   28   25   18   24   18   30   33  9.054084 0.337754 SUCCESS 105
110100000   24   32   21   31   29   27   21   21  6.952960 0.541716 SUCCESS 106
110100010   25   32   29   18   20   27   25   21  6.706042 0.568655 SUCCESS 107
110100100   29   27   27   22   29   25   24   23  2.716289 0.950882 SUCCESS 108
110101000   29   27   24   21   34   30   29   32 10.260211 0.247235 SUCCESS 109
110101010   28   28   28   24   22   13   27   29  8.587388 0.378289 SUCCESS 110
110101100   26   20   24   26   17   25   32   27  6.112908 0.634586 SUCCESS 111
110110000   24   19   29   25   26   20   21   22  3.815176 0.873402 SUCCESS 112
110110010   28   16   20   23   28   19   27   29  7.408402 0.493277 SUCCESS 113
110110100   33   18   33   22   24   24   28   27  9.097113 0.334170 SUCCESS 114
110111000   20   34   20   17   29   36   13   20 20.787676 0.007733 FAILURE 115
110111010   18   30   23   24   25   25   20   20  4.823371 0.776277 SUCCESS 116
110111100   23   21   30   30   20   22   27   28  5.130530 0.743538 SUCCESS 117
111000000   29   22   26   14   27   28   17   26  9.094465 0.334390 SUCCESS 118
111000010   21   31   22   23   25   25   29   32  6.038104 0.642964 SUCCESS 119
111000100   16   27   22   19   30   31   21   16 11.406760 0.179699 SUCCESS 120
111000110   37   23   26   25   24   30   27   24  8.564219 0.380379 SUCCESS 121
111001000   16   18   29   35   31   23   25   29 13.223233 0.104396 SUCCESS 122
111001010   20   21   29   21   20   22   21   17  6.567026 0.583983 SUCCESS 123
111001100   20   28   20   15   26   22   23   37 13.094147 0.108651 SUCCESS 124
111010000   21   32   27   31   24   19   21   17  9.120282 0.332251 SUCCESS 125
111010010   21   22   24   20   24   25   22   24  1.831884 0.985739 SUCCESS 126
111010100   17   24   24   29   20   21   29   27  5.722340 0.678302 SUCCESS 127
111010110   29   23   21   26   21   32   29   28  5.961976 0.651491 SUCCESS 128
111011000   20   29   27   27   30   17   27   22  6.469053 0.594842 SUCCESS 129
111011010   40   23   34   26   22   18   29   23 17.367888 0.026498 SUCCESS 130
111011100   23   32   26   28   26   25   22   28  4.106447 0.847394 SUCCESS 131
111100000   26   23   25   18   25   28   22   30  4.079306 0.849898 SUCCESS 132
111100010   19   23   22   21   25   29   27   28  3.799288 0.874763 SUCCESS 133
111100100   12   25   24   35   25   19   22   26 12.898863 0.115377 SUCCESS 134
111100110   20   20   22   20   28   22   26   26  3.713231 0.882026 SUCCESS 135
111101000   20   32   31   21   24   34   22   16 12.747931 0.120822 SUCCESS 136
111101010   23   17   19   31   24   23   27   27  6.146007 0.630881 SUCCESS 137
111101100   24   22   20   19   34   20   36   20 13.552237 0.094209 SUCCESS 138
111101110   21   23   22   28   24   24   21   22  2.111902 0.977388 SUCCESS 139
111110000   20   24   16   19   21   28   23   31  8.017424 0.431770 SUCCESS 140
111110010   17   24   27   32   26   19   14   21 11.474282 0.176246 SUCCESS 141
111110100   24   25   24   18   24   26   20   18  4.432803 0.816118 SUCCESS 142
111110110   33   25   21   31   31   21   35   27 12.869735 0.116411 SUCCESS 143
111111000   24   19   24   24   23   25   26   28  2.011281 0.980664 SUCCESS 144
111111010   27   15   16   19   19   26   28   18 11.879414 0.156666 SUCCESS 145
111111100   27   30   24   26   21   23   20   23  3.206154 0.920762 SUCCESS 146
111111110   33   20   14   20   23   16   33   28 16.110127 0.040831 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   21   24   22   30   29   31   34   22  8.962069 0.345506 SUCCESS   0
000000011   22   22   22   27   23   29   33   23  5.215263 0.734340 SUCCESS   1
000000101   31   28   18   22   24   21   27   23  5.239756 0.731670 SUCCESS   2
000000111   25   24   20   27   23   23   30   14  7.204512 0.514737 SUCCESS   3
000001001   33   23   32   21   25   22   22   15 10.399889 0.238073 SUCCESS   4
000001011   22   32   21   34   25   20   22   24  8.172327 0.416820 SUCCESS   5
000001101   20   24   23   36   20   33   23   25 10.664019 0.221473 SUCCESS   6
000001111   23   33   21   30   25   18   30   18  9.849784 0.275728 SUCCESS   7
000010001   27   25   23   21   32   25   33   31  8.318624 0.402981 SUCCESS   8
000010011   25   27   28   20   33   25   28   23  5.453576 0.708178 SUCCESS   9
000010101   25   26   19   15   29   22   27   32  8.976632 0.344271 SUCCESS  10
000010111   21   26   17   31   25   29   20   25  6.510757 0.590215 SUCCESS  11
000011001   22   25   23   21   25   26   22   31  3.045293 0.931483 SUCCESS  12
000011011   19   29   25   29   23   34   22   33 10.411142 0.237346 SUCCESS  13
000011101   21   15   22   22   24   18   19   21  8.184242 0.415683 SUCCESS  14
000011111   29   24   21   26   22   20   26   24  2.680542 0.952780 SUCCESS  15
000100011   22   27   29   27   32   30   28   33  9.175888 0.327676 SUCCESS  16
000100101   33   20   25   19   23   24   24   19  6.535251 0.587500 SUCCESS  17
000100111   26   25   30   19   27   31   31   21  7.156850 0.519808 SUCCESS  18
000101001   23   20   32   28   23   33   31   22  9.207663 0.325082 SUCCESS  19
000101011   22   23   21   22   25   21   27   34  5.756763 0.674457 SUCCESS  20
000101101   17   20   22   25   31   16   20   19 10.286690 0.245478 SUCCESS  21
000101111   21   24   16   19   32   22   21   27  8.186890 0.415430 SUCCESS  22
000110011   22   19   31   21   25   29   21   24  5.222545 0.733547 SUCCESS  23
000110101   26   22   26   33   25   27   26   17  6.325403 0.610832 SUCCESS  24
000110111   14   30   23   31   23   28   37   33 18.334379 0.018855 SUCCESS  25
000111001   23   23   25   25   29   24   23   22  1.426753 0.993858 SUCCESS  26
000111011   28   28   18   23   27   24   25   23  3.308099 0.913562 SUCCESS  27
000111101   25   25   25   25   34   20   21   25  5.291391 0.726026 SUCCESS  28
000111111   32   26   21   26   22   24   25   27  3.707273 0.882522 SUCCESS  29
001000011   27   17   20   22   28   17   25   25  6.568350 0.583837 SUCCESS  30
001000101   23   17   26   18   27   18   27   21  7.042327 0.532073 SUCCESS  31
001000111   28   32   29   30   32   25   24   30  9.023633 0.340306 SUCCESS  32
001001011   38   25   24   17   29   28   21   26 12.223643 0.141501 SUCCESS  33
001001101   19   25   22   28   21   32   27   21  5.756763 0.674457 SUCCESS  34
001001111   32   30   36   20   27   32   23   24 13.123936 0.107656 SUCCESS  35
001010011   34   23   29   35   19   37   31   28 20.005878 0.010314 SUCCESS  36
001010101   25   30   15   22   26   24   25   26  5.570084 0.695263 SUCCESS  37
001010111   12   24   24   29   20   24   18   30 11.313421 0.184565 SUCCESS  38
001011011   28   26   30   29   28   18   18   22  7.146920 0.520867 SUCCESS  39
001011101   27   20   27   21   23   24   16   20  5.779932 0.671867 SUCCESS  40
001011111   31   18   15   25   29   29   24   20  9.959010 0.267915 SUCCESS  41
001100101   20   23   24   31   22   26   26   24  3.223366 0.919568 SUCCESS  42
001100111   22   22   29   16   25   19   22   20  6.686182 0.570838 SUCCESS  43
001101011   22   26   31   37   23   21   26   23  9.690246 0.287443 SUCCESS  44
001101101   22   34   30   25   23   27   34   18 11.504071 0.174740 SUCCESS  45
001101111   16   30   29   26   28   34   34   31 15.530894 0.049608 SUCCESS  46
001110101   20   21   23   26   21   21   34   16  9.373158 0.311801 SUCCESS  47
001110111   29   23   18   19   22   24   28   24  4.755849 0.783324 SUCCESS  48
001111011   24   29   28   24   32   19   20   31  7.808900 0.452357 SUCCESS  49
001111101   37   20   29   34   21   23   19   30 15.486542 0.050347 SUCCESS  50
001111111   40   25   26   23   15   21   24   26 14.866267 0.061799 SUCCESS  51
010000011   15   33   26   28   26   29   26   19  9.884207 0.273247 SUCCESS  52
010000111   28   13   20   25   28   22   27   25  7.984325 0.435003 SUCCESS  53
010001011   22   16   28   21   31   19   25   17  9.686275 0.287739 SUCCESS  54
010001111   28   29   36   19   26   19   21   34 14.122201 0.078635 SUCCESS  55
010010011   27   23   29   22   22   28   23   22  2.630232 0.955381 SUCCESS  56
010010111   29   21   21   22   28   28   18   17  7.272034 0.507587 SUCCESS  57
010011011   20   37   24   24   22   35   34   17 18.791145 0.016017 SUCCESS  58
010011111   34   21   35   18   23   26   23   24 11.172419 0.192120 SUCCESS  59
010100011   27   25   22   17   25   24   23   26  3.078392 0.929342 SUCCESS  60
010100111   37   20   27   29   14   29   27   29 15.393202 0.051936 SUCCESS  61
010101011   27   27   13   25   24   18   30   28  9.713416 0.285719 SUCCESS  62
010101111   12   23   19   25   21   24   22   27  8.872039 0.353205 SUCCESS  63
010110011   22   29   19   28   19   21   26   25  4.773061 0.781533 SUCCESS  64
010110111   23   28   28   21   18   17   24   15  9.473779 0.303917 SUCCESS  65
010111011   29   26   24   24   25   25   19   27  2.571316 0.958322 SUCCESS  66
010111111   25   18   19   27   34   23   22   25  7.518953 0.481810 SUCCESS  67
011000111   34   22   25   22   19   21   25   30  7.477248 0.486121 SUCCESS  68
011001111   25   20   34   25   16   29   18   25 10.391283 0.238629 SUCCESS  69
011010111   23   28   24   28   20   21   23   30  3.909839 0.865165 SUCCESS  70
011011111   30   27   32   21   22   35   34   20 14.284386 0.074648 SUCCESS  71
011101111   24   19   23   23   19   24   25   22  2.907601 0.940021 SUCCESS  72
011111111   36   19   22   24   24   17   19   30 12.077346 0.147786 SUCCESS  73
100000000   21   24   22   30   29   32   34   22  9.563808 0.296984 SUCCESS  74
100010000   24   19   21   16   30   15   31   20 12.456660 0.131962 SUCCESS  75
100100000   27   39   23   30   24   19   26   24 12.088599 0.147294 SUCCESS  76
100101000   25   23   22   23   30   24   26   28  2.419060 0.965398 SUCCESS  77
100110000   26   22   23   14   30   26   25   27  6.756352 0.563134 SUCCESS  78
100111000   19   21   28   23   30   21   25   17  6.509434 0.590361 SUCCESS  79
101000000   34   22   25   29   18   27   29   16 10.968529 0.203489 SUCCESS  80
101000100   21   24   21   34   28   23   26   23  5.715058 0.679115 SUCCESS  81
101001000   26   24   19   18   33   21   18   23  8.525824 0.383860 SUCCESS  82
101001100   37   25   30   18   18   32   31   20 16.655598 0.033902 SUCCESS  83
101010000   22   22   35   28   18   27   22   28  8.613205 0.375968 SUCCESS  84
101010100   17   23   27   19   22   36   19   24 11.110855 0.195497 SUCCESS  85
101011000   21   20   16   28   33   13   29   18 16.117408 0.040730 SUCCESS  86
101011100   15   28   29   25   27   27   23   23  5.943441 0.653567 SUCCESS  87
101100000   20   28   19   28   30   23   21   21  5.544267 0.698131 SUCCESS  88
101100100   32   33   23   32   21   27   20   24  9.716064 0.285523 SUCCESS  89
101101000   24   21   23   28   33   27   32   17  9.316890 0.316273 SUCCESS  90
101101100   26   23   29   24   25   22   21   29  2.740783 0.949557 SUCCESS  91
101110000   17   21   20   31   32   28   20   25  9.306960 0.317067 SUCCESS  92
101110100   22   29   25   19   22   21   22   28  3.917121 0.864523 SUCCESS  93
101111000   19   36   27   33   21   18   22   18 14.560432 0.068278 SUCCESS  94
101111100   27   21   21   27   20   23   29   20  4.171321 0.841345 SUCCESS  95
110000000   12   20   19   19   32   33   26   26 15.601726 0.048449 SUCCESS  96
110000010   25   17   24   28   28   17   26   21  6.357178 0.607289 SUCCESS  97
110000100   21   34   24   28   37   29   26   25 12.700269 0.122587 SUCCESS  98
110001000   22   24   22   20   26   19   36   24  8.366287 0.398532 SUCCESS  99
110001010   30   29   22   24   25   27   24   22  3.029406 0.932499 SUCCESS 100
110010000   23   31   20   24   23   21   24   26  3.443143 0.903557 SUCCESS 101
110010010   36   28   27   22   20   26   19   25  8.960745 0.345618 SUCCESS 102
110010100   32   29   22   23   25   21   21   27  4.952457 0.762645 SUCCESS 103
110011000   29   23   25   19   17   27   27   31  6.968848 0.539998 SUCCESS 104
110011010   19   21   30   20   21   22   29   32  7.951226 0.438249 SUCCESS 105
110100000   28   21   26   32   23   29   28   21  5.614437 0.690331 SUCCESS 106
110100010   16   23   23   37   27   31   31   19 15.095973 0.057306 SUCCESS 107
110100100   30   23   26   27   25   24   20   27  2.936067 0.938305 SUCCESS 108
110101000   27   23   28   29   27   33   22   21  5.970582 0.650527 SUCCESS 109
110101010   19   20   25   22   20   30   24   26  4.577776 0.801602 SUCCESS 110
110101100   18   31   17   43   26   16   29   17 26.872594 0.000744 FAILURE 111
110110000   24   27   17   32   32   32   18   27 11.978049 0.152186 SUCCESS 112
110110010   37   25   22   29   25   29   22   34 12.945863 0.113726 SUCCESS 113
110110100   27   27   19   23   22   26   18   19  5.212615 0.734629 SUCCESS 114
110111000   18   27   22   27   29   17   30   29  7.994254 0.434032 SUCCESS 115
110111010   18   27   25   26   23   21   29   28  4.164039 0.842028 SUCCESS 116
