		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001100101   19   31   27   17   29   30   13   22 13.661463 0.091027 SUCCESS  42
001100111   24   16   26   26   24   25   28   17  6.102978 0.635698 SUCCESS  43
001101011   29   31   36   18   24   22   16   25 13.434404 0.097752 SUCCESS  44
001101101   28   25   24   24   20   31   16   17  8.551641 0.381517 SUCCESS  45
001101111   18   28   19   21   23   23   21   23  4.745919 0.784355 SUCCESS  46
001110101   31   15   31   27   20   22   16   18 13.507884 0.095529 SUCCESS  47
001110111   30   21   27   30   14   25   25   26  8.155115 0.418467 SUCCESS  48
001111011   25   24   21   32   18   21   23   21  5.755439 0.674605 SUCCESS  49
001111101   29   19   21   25   20   17   27   29  6.958918 0.541072 SUCCESS  50
001111111   20   28   24   17   26   24   26   18  5.653494 0.685981 SUCCESS  51
010000011   22   23   27   24   24   21   28   34  5.571408 0.695116 SUCCESS  52
010000111   29   27   24   23   19   24   22   30  4.087911 0.849106 SUCCESS  53
010001011   17   21   23   22   20   24   22   38 12.042923 0.149299 SUCCESS  54
010001111   26   28   20   26   25   25   23   29  2.597133 0.957047 SUCCESS  55
010010011   24   30   20   20   25   19   35   20  9.806755 0.278852 SUCCESS  56
010010111   28   27   26   30   29   27   20   22  4.521508 0.807277 SUCCESS  57
010011011   24   30   19   20   28   25   22   17  6.518039 0.589407 SUCCESS  58
010011111   27   27   23   24   30   23   24   20  2.901644 0.940377 SUCCESS  59
010100011   19   24   25   24   26   23   24   22  1.705446 0.988749 SUCCESS  60
010100111   24   25   31   25   35   27   22   22  7.419656 0.492104 SUCCESS  61
010101011   17   14   28   23   25   32   24   23 10.085448 0.259080 SUCCESS  62
010101111   19   15   26   22   28   14   25   22 10.718963 0.218137 SUCCESS  63
010110011   21   24   27   18   25   24   22   21  3.272352 0.916122 SUCCESS  64
010110111   25   18   31   26   22   28   35   26  9.368524 0.312167 SUCCESS  65
010111011   33   23   25   17   21   31   28   27  8.723756 0.366133 SUCCESS  66
010111111   23   21   18   20   28   22   25   33  7.069468 0.529156 SUCCESS  67
011000111   28   18   23   24   26   16   28   24  6.026850 0.644224 SUCCESS  68
011001111   19   18   27   26   26   21   26   16  7.059539 0.530223 SUCCESS  69
011010111   34   32   26   16   23   22   18   26 11.620580 0.168952 SUCCESS  70
011011111   22   23   14   24   24   18   22   18  8.633727 0.374130 SUCCESS  71
011101111   32   23   23   28   11   24   19   20 12.830017 0.117834 SUCCESS  72
011111111   22   26   24   25   33   24   25   26  3.639751 0.888077 SUCCESS  73
100000000   31   28   32   30   20   29   20   21  9.199057 0.325783 SUCCESS  74
100010000   23   29   22   36   29   17   21   19 11.866174 0.157275 SUCCESS  75
100100000   28   19   22   30   22   22   22   31  5.934835 0.654531 SUCCESS  76
100101000   17   28   24   18   19   22   18   28  8.372245 0.397978 SUCCESS  77
100110000   34   34   20   17   32   26   33   20 17.461227 0.025649 SUCCESS  78
100111000   22   24   25   31   23   31   21   20  5.350307 0.719562 SUCCESS  79
101000000   19   19   24   19   21   25   25   25  4.246125 0.834262 SUCCESS  80
101000100   27   30   24   28   21   30   28   20  5.360237 0.718470 SUCCESS  81
101001000   20   28   27   32   21   25   20   26  5.536985 0.698939 SUCCESS  82
101001100   37   30   18   18   31   26   25   14 18.077531 0.020653 SUCCESS  83
101010000   26   30   23   21   26   26   26   27  2.622950 0.955751 SUCCESS  84
101010100   18   42   24   25   31   22   29   25 17.884894 0.022106 SUCCESS  85
101011000   15   23   21   20   35   22   22   25 10.398565 0.238158 SUCCESS  86
101011100   29   30   22   21   18   22   15   28  9.229509 0.323307 SUCCESS  87
101100000   24   17   33   35   24   22   25   26 10.596497 0.225627 SUCCESS  88
101100100   25   24   20   23   23   24   25   27  1.316202 0.995356 SUCCESS  89
101101000   24   28   22   24   22   36   22   24  7.003270 0.536280 SUCCESS  90
101101100   18   17   31   24   27   17   20   26  9.440680 0.306494 SUCCESS  91
101110000   28   27   19   15   25   22   25   28  6.637196 0.576233 SUCCESS  92
101110100   28   18   30   30   25   31   25   29  7.716885 0.461603 SUCCESS  93
101111000   29   23   27   20   19   19   24   26  4.671116 0.792079 SUCCESS  94
101111100   20   27   18   27   25   24   28   25  3.714555 0.881916 SUCCESS  95
110000000   31   30   26   22   27   26   22   22  4.410958 0.818274 SUCCESS  96
110000010   16   20   17   29   22   22   34   30 12.746607 0.120871 SUCCESS  97
110000100   39   24   26   27   26   24   23   20 10.452847 0.234669 SUCCESS  98
110001000   17   23   20   39   32   20   19   24 16.763501 0.032668 SUCCESS  99
110001010   24   16   25   19   19   25   25   22  5.754115 0.674753 SUCCESS 100
110010000   32   15   27   19   23   22   24   33 11.179701 0.191724 SUCCESS 101
110010010   22   33   27   23   22   24   25   30  5.343025 0.720362 SUCCESS 102
110010100   24   33   25   24   25   27   17   30  7.113821 0.524404 SUCCESS 103
110011000   29   29   21   29   31   23   25   15  8.867406 0.353605 SUCCESS 104
110011010   20   23   21   23   26   24   30   28  3.468960 0.901585 SUCCESS 105
110100000   19   21   26   20   22   18   31   22  6.720605 0.567055 SUCCESS 106
110100010   29   23   17   25   23   26   21   23  4.077982 0.850020 SUCCESS 107
110100100   25   29   29   29   27   22   26   19  4.580424 0.801334 SUCCESS 108
110101000   19   23   22   18   33   22   19   26  8.017424 0.431770 SUCCESS 109
110101010   16   37   24   26   31   29   28   18 14.858985 0.061946 SUCCESS 110
110101100   18   14   30   22   32   23   21   19 12.143544 0.144913 SUCCESS 111
110110000   24   23   36   35   24   17   21   22 13.612477 0.092442 SUCCESS 112
110110010   23   19   22   26   20   24   17   31  6.661689 0.573534 SUCCESS 113
110110100   27   23   22   27   21   34   17   22  7.857886 0.447474 SUCCESS 114
110111000   27   32   20   18   26   16   33   18 13.255008 0.103372 SUCCESS 115
110111010   27   23   28   30   22   24   25   26  2.622950 0.955751 SUCCESS 116
110111100   30   26   26   31   17   19   27   28  7.783083 0.454941 SUCCESS 117
111000000   35   30   24   20   25   23   22   26  7.368021 0.497496 SUCCESS 118
111000010   35   27   18   30   26   26   20   18 10.883796 0.208371 SUCCESS 119
111000100   16   25   29   33   24   19   23   24  8.366287 0.398532 SUCCESS 120
111000110   24   32   24   27   31   34   25   16 11.504071 0.174740 SUCCESS 121
111001000   21   25   32   24   22   27   36   34 13.098118 0.108518 SUCCESS 122
111001010   28   29   26   28   30   17   20   27  6.859621 0.551852 SUCCESS 123
111001100   30   26   29   23   27   27   19   18  5.960652 0.651640 SUCCESS 124
111010000   19   24   23   25   20   21   34   26  6.663013 0.573388 SUCCESS 125
111010010   18   26   32   30   23   27   22   27  6.520687 0.589114 SUCCESS 126
111010100   33   19   26   13   31   28   20   29 14.095060 0.079321 SUCCESS 127
111010110   22   16   25   23   28   19   27   18  7.135666 0.522069 SUCCESS 128
111011000   22   24   29   35   19   20   31   25  9.825290 0.277503 SUCCESS 129
111011010   26   28   23   23   28   29   25   23  2.368750 0.967571 SUCCESS 130
111011100   28   28   26   23   26   19   34   16  9.528061 0.299723 SUCCESS 131
111100000   28   32   25   23   27   18   22   28  5.910342 0.657274 SUCCESS 132
111100010   20   20   28   21   24   22   23   35  7.773153 0.455937 SUCCESS 133
111100100   20   27   34   25   24   26   29   34  9.945771 0.268853 SUCCESS 134
111100110   29   25   16   24   29   23   22   19  6.365784 0.606330 SUCCESS 135
111101000   19   27   17   18   19   18   26   24  8.659544 0.371825 SUCCESS 136
111101010   22   21   20   16   30   35   26   30 12.070064 0.148105 SUCCESS 137
111101100   24   19   25   35   17   22   21   24  9.077253 0.335821 SUCCESS 138
111101110   29   25   24   26   27   19   29   19  4.681045 0.791059 SUCCESS 139
111110000   26   29   21   29   27   23   15   17  8.823053 0.357442 SUCCESS 140
111110010   16   24   27   23   25   19   25   31  6.476335 0.594034 SUCCESS 141
111110100   24   19   20   22   16   23   28   21  6.414770 0.600876 SUCCESS 142
111110110   25   22   25   31   24   20   19   18  5.916300 0.656607 SUCCESS 143
111111000   30   27   32   22   25   19   20   25  6.392925 0.603307 SUCCESS 144
111111010   20   25   18   15   18   24   28   23  8.685361 0.369530 SUCCESS 145
111111100   24   30   23   22   27   22   25   29  3.105533 0.927561 SUCCESS 146
111111110   22   26   24   25   33   24   25   26  3.639751 0.888077 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   21   23   20   27   31   18   27   22  5.789861 0.670757 SUCCESS   0
000000011   23   26   29   31   33   24   29   19  8.208074 0.413413 SUCCESS   1
000000101   18   34   26   21   14   16   17   25 16.141902 0.040394 SUCCESS   2
000000111   25   26   31   27   27   24   28   13  8.604600 0.376741 SUCCESS   3
000001001   17   23   20   26   27   26   29   27  4.909428 0.767211 SUCCESS   4
000001011   21   34   30   22   13   21   19   21 13.685957 0.090327 SUCCESS   5
000001101   20   27   22   26   27   20   24   27  2.858615 0.942914 SUCCESS   6
000001111   34   22   27   18   23   19   25   26  7.612292 0.472228 SUCCESS   7
000010001   27   20   21   31   25   25   17   21  6.281051 0.615782 SUCCESS   8
000010011   16   27   22   27   29   31   20   23  7.451431 0.488799 SUCCESS   9
000010101   26   27   21   29   28   33   24   30  6.802029 0.558135 SUCCESS  10
000010111   24   29   26   30   21   23   18   20  5.468139 0.706567 SUCCESS  11
000011001   17   30   23   18   33   29   26   26  9.714740 0.285621 SUCCESS  12
000011011   24   24   29   24   26   24   26   27  1.428077 0.993839 SUCCESS  13
000011101   30   22   17   24   18   21   26   18  7.965789 0.436819 SUCCESS  14
000011111   31   26   28   27   17   23   26   30  6.631238 0.576890 SUCCESS  15
000100011   23   16   26   29   31   18   26   22  8.010142 0.432480 SUCCESS  16
000100101   25   23   22   29   22   33   28   17  7.485854 0.485230 SUCCESS  17
000100111   17   22   22   30   30   27   28   21  6.790775 0.559366 SUCCESS  18
000101001   25   26   24   21   32   22   23   40 13.707140 0.089725 SUCCESS  19
000101011   28   31   21   30   28   26   24   31  6.725901 0.566474 SUCCESS  20
000101101   19   21   30   22   25   24   11   19 12.159431 0.144231 SUCCESS  21
000101111   25   32   25   37   25   24   17   23 11.630509 0.168467 SUCCESS  22
000110011   18   28   24   13   27   30   22   22  9.898770 0.272203 SUCCESS  23
000110101   23   25   27   21   22   22   17   21  4.169997 0.841469 SUCCESS  24
000110111   17   27   24   26   27   20   27   23  4.197138 0.838913 SUCCESS  25
000111001   21   22   22   27   29   25   21   25  2.680542 0.952780 SUCCESS  26
000111011   28   18   23   21   25   16   22   20  6.923171 0.544944 SUCCESS  27
000111101   25   30   31   15   24   21   32   25  9.892812 0.272630 SUCCESS  28
000111111   27   25   19   27   19   25   22   25  3.332592 0.911787 SUCCESS  29
001000011   21   31   30   23   24   26   20   27  4.969669 0.760813 SUCCESS  30
001000101   22   18   23   23   28   25   26   16  5.805749 0.668980 SUCCESS  31
001000111   32   20   22   28   29   18   27   24  6.986059 0.538138 SUCCESS  32
001001011   24   21   23   25   17   30   21   27  5.018655 0.755580 SUCCESS  33
001001101   18   28   27   17   31   27   31   14 13.450292 0.097267 SUCCESS  34
001001111   24   24   20   25   32   26   29   25  4.317618 0.827390 SUCCESS  35
001010011   26   23   20   27   32   19   28   33  8.664840 0.371353 SUCCESS  36
001010101   19   15   26   26   19   26   31   20  9.203691 0.325405 SUCCESS  37
001010111   28   26   17   25   23   23   28   26  3.816500 0.873288 SUCCESS  38
001011011   20   20   31   21   28   23   21   26  5.205333 0.735421 SUCCESS  39
001011101   22   19   27   25   20   10   26   15 15.234327 0.054746 SUCCESS  40
001011111   24   26   24   32   25   20   23   23  3.570905 0.893618 SUCCESS  41
001100101   25   26   25   22   22   20   21   27  2.222452 0.973421 SUCCESS  42
001100111   19   27   24   18   32   24   28   24  6.273769 0.616595 SUCCESS  43
001101011   31   27   38   18   22   29   19   26 14.189723 0.076952 SUCCESS  44
001101101   27   26   22   20   21   30   37   27 10.291986 0.245127 SUCCESS  45
001101111   11   31   28   28   26   18   21   29 13.780620 0.087666 SUCCESS  46
001110101   19   28   19   30   20   24   34   15 12.822735 0.118096 SUCCESS  47
001110111   26   19   18   24   26   25   16   24  6.203599 0.624437 SUCCESS  48
001111011   18   27   23   26   35   27   26   18  9.104394 0.333566 SUCCESS  49
001111101   30   19   21   19   28   24   30   23  6.256557 0.618518 SUCCESS  50
001111111   26   19   28   32   24   26   20   20  6.095696 0.636513 SUCCESS  51
010000011   28   31   26   22   24   25   21   23  3.342522 0.911062 SUCCESS  52
010000111   27   27   25   20   19   30   23   25  4.070700 0.850689 SUCCESS  53
010001011   17   17   20   26   28   30   17   25  9.779614 0.280836 SUCCESS  54
010001111   29   23   27   28   24   21   21   19  4.036277 0.853836 SUCCESS  55
010010011   24   34   18   25   27   22   33   23  9.410229 0.308879 SUCCESS  56
010010111   19   18   24   25   23   23   27   22  3.687414 0.884168 SUCCESS  57
010011011   23   24   21   18   29   19   23   18  6.262515 0.617852 SUCCESS  58
010011111   28   23   26   25   27   30   37   21  9.589626 0.295018 SUCCESS  59
010100011   22   24   31   30   17   26   25   22  6.112908 0.634586 SUCCESS  60
010100111   26   29   27   22   24   14   25   29  7.036369 0.532714 SUCCESS  61
010101011   23   15   35   30   22   24   22   23 10.493228 0.232099 SUCCESS  62
010101111   26   21   19   26   19   20   20   25  4.830653 0.775513 SUCCESS  63
010110011   20   29   27   27   19   27   14   25  8.407992 0.394664 SUCCESS  64
010110111   23   19   26   24   24   15   20   31  7.847957 0.448462 SUCCESS  65
010111011   26   24   34   20   15   22   21   21  9.805431 0.278949 SUCCESS  66
010111111   32   22   23   26   24   30   27   22  4.749891 0.783943 SUCCESS  67
011000111   18   27   18   24   19   24   23   27  5.373476 0.717014 SUCCESS  68
011001111   18   23   27   21   23   23   24   29  3.662920 0.886184 SUCCESS  69
011010111   22   23   32   18   21   29   21   28  6.934425 0.543724 SUCCESS  70
011011111   24   18   17   19   16   18   23   27 10.387311 0.238887 SUCCESS  71
011101111   31   25   23   23   28   26   21   29  4.072024 0.850567 SUCCESS  72
011111111   20   13   26   27   24   30   20   19 10.109942 0.257394 SUCCESS  73
100000000   21   23   20   27   31   18   27   22  5.789861 0.670757 SUCCESS  74
100010000   30   28   20   24   21   30   20   30  6.672943 0.572295 SUCCESS  75
100100000   21   19   29   24   26   27   15   31  8.611881 0.376087 SUCCESS  76
100101000   38   21   21   26   15   24   20   23 13.576730 0.093487 SUCCESS  77
100110000   30   27   27   18   25   26   37   29 11.386239 0.180760 SUCCESS  78
100111000   27   27   21   23   32   25   25   33  6.759000 0.562844 SUCCESS  79
101000000   29   29   31   34   27   21   25   23  8.420569 0.393502 SUCCESS  80
101000100   25   20   31   23   22   22   35   23  8.096199 0.424130 SUCCESS  81
101001000   21   23   22   16   30   28   17   19  9.236790 0.322716 SUCCESS  82
101001100   31   25   27   25   30   26   36   37 16.032013 0.041924 SUCCESS  83
101010000   23   28   21   24   23   29   23   23  2.274087 0.971435 SUCCESS  84
101010100   21   20   23   22   30   27   24   16  6.246628 0.619627 SUCCESS  85
101011000   21   32   20   21   36   27   23   20 11.137996 0.194002 SUCCESS  86
101011100   24   21   24   28   23   34   30   33  9.504892 0.301508 SUCCESS  87
101100000   23   26   22   19   30   23   21   18  5.305954 0.724431 SUCCESS  88
101100100   31   18   29   28   20   31   29   20  9.410229 0.308879 SUCCESS  89
101101000   22   31   24   27   26   22   22   26  3.088322 0.928693 SUCCESS  90
101101100   24   19   24   23   23   20   28   14  7.364049 0.497911 SUCCESS  91
101110000   19   23   24   26   26   26   37   33 11.512677 0.174307 SUCCESS  92
101110100   29   15   30   22   33   21   35   21 15.087368 0.057469 SUCCESS  93
101111000   21   26   25   29   21   28   19   20  4.603594 0.798982 SUCCESS  94
101111100   23   26   24   24   25   14   19   29  6.933101 0.543868 SUCCESS  95
110000000   17   26   24   22   27   25   27   22  3.510665 0.898360 SUCCESS  96
110000010   18   23   25   29   19   27   21   20  5.560155 0.696367 SUCCESS  97
110000100   21   27   24   22   26   28   25   19  2.934743 0.938386 SUCCESS  98
110001000   27   29   18   24   27   27   29   28  4.945175 0.763419 SUCCESS  99
110001010   22   24   25   31   17   25   21   31  6.782169 0.560307 SUCCESS 100
110010000   19   25   30   28   25   21   14   26  8.323258 0.402547 SUCCESS 101
110010010   33   19   24   28   15   22   22   27  9.442004 0.306391 SUCCESS 102
110010100   28   27   24   21   18   26   22   23  3.502059 0.899030 SUCCESS 103
110011000   27   23   27   16   17   24   25   27  6.272445 0.616743 SUCCESS 104
110011010   33   31   24   16   17   27   16   25 13.585336 0.093235 SUCCESS 105
110100000   27   26   30   32   23   16   26   31  9.199057 0.325783 SUCCESS 106
110100010   25   20   30   22   29   30   27   28  5.470787 0.706274 SUCCESS 107
110100100   26   26   24   24   27   28   23   24  1.156665 0.997052 SUCCESS 108
110101000   20   23   30   25   21   25   29   19  4.883611 0.769940 SUCCESS 109
110101010   25   20   32   26   33   25   15   19 11.518635 0.174008 SUCCESS 110
110101100   25   29   19   20   31   30   25   17  8.476837 0.388329 SUCCESS 111
110110000   27   26   22   14   21   23   25   16  8.795912 0.359804 SUCCESS 112
110110010   31   23   26   28   18   27   24   17  6.934425 0.543724 SUCCESS 113
110110100   23   32   27   18   24   25   29   21  5.960652 0.651640 SUCCESS 114
110111000   18   17   20   14   26   23   25   22  9.904728 0.271777 SUCCESS 115
110111010   26   21   27   28   30   28   27   26  3.708597 0.882412 SUCCESS 116
110111100   14   29   28   31   27   23   19   22  9.722021 0.285081 SUCCESS 117
111000000   21   35   25   18   29   23   23   22  8.307371 0.404036 SUCCESS 118
111000010   32   21   25   20   28   27   18   28  6.892720 0.548251 SUCCESS 119
111000100   22   23   19   27   29   35   26   19  8.850194 0.355091 SUCCESS 120
111000110   25   24   20   17   22   31   19   27  6.772240 0.561394 SUCCESS 121
111001000   19   27   21   30   25   18   19   19  7.559333 0.477654 SUCCESS 122
111001010   24   30   25   20   22   26   23   24  2.613020 0.956252 SUCCESS 123
111001100   24   18   31   26   19   21   21   31  7.755941 0.457666 SUCCESS 124
111010000   31   23   24   30   24   18   26   31  6.961566 0.540785 SUCCESS 125
111010010   22   14   24   24   34   16   30   22 13.305318 0.101767 SUCCESS 126
111010100   23   29   25   26   23   17   36   16 12.196502 0.142649 SUCCESS 127
111010110   27   28   18   21   26   20   30   23  5.400617 0.714024 SUCCESS 128
111011000   21   33   22   26   19   17   16   31 12.364645 0.135661 SUCCESS 129
111011010   16   26   25   24   26   19   23   19  5.779932 0.671867 SUCCESS 130
111011100   21   23   19   12   24   22   18   19 11.539156 0.172980 SUCCESS 131
111100000   23   21   23   14   20   21   19   23  7.862520 0.447014 SUCCESS 132
111100010   19   29   24   30   24   25   18   25  5.239756 0.731670 SUCCESS 133
111100100   23   20   28   28   24   21   19   24  3.739048 0.879867 SUCCESS 134
111100110   22   23   31   21   20   20   23   32  6.832480 0.554810 SUCCESS 135
111101000   27   19   26   25   22   17   28   32  7.205836 0.514596 SUCCESS 136
111101010   24   24   30   23   28   16   20   26  5.891806 0.659350 SUCCESS 137
111101100   23   33   21   30   18   28   25   28  7.885028 0.444781 SUCCESS 138
111101110   18   23   16   22   26   26   23   21  5.838848 0.665278 SUCCESS 139
111110000   33   16   26   17   14   26   20   25 14.075201 0.079826 SUCCESS 140
111110010   31   25   25   24   30   25   25   29  4.140870 0.844195 SUCCESS 141
111110100   23   12   22   27   29   19   31   29 12.001218 0.151150 SUCCESS 142
111110110   22   28   18   27   17   21   21   25  6.127471 0.632956 SUCCESS 143
111111000   33   16   19   21   18   29   20   20 12.117726 0.146028 SUCCESS 144
111111010   25   15   24   31   24   23   31   30  8.876011 0.352863 SUCCESS 145
111111100   31   15   22   23   25   26   21   17  8.847546 0.355320 SUCCESS 146
111111110   20   13   26   27   24   30   20   19 10.109942 0.257394 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   23   31   34   14   25   19   27   20 12.772424 0.119923 SUCCESS   0
000000011   18   26   30   22   25   17   33   25  8.900505 0.350759 SUCCESS   1
000000101   19   28   27   29   26   28   29   33  7.657968 0.467573 SUCCESS   2
000000111   27   23   22   22   19   18   30   23  5.238432 0.731815 SUCCESS   3
000001001   20   30   30   29   32   28   27   24  7.666574 0.466699 SUCCESS   4
000001011   23   27   22   25   20   25   25   26  1.587614 0.991156 SUCCESS   5
000001101   20   26   22   21   24   26   27   18  3.797964 0.874876 SUCCESS   6
000001111   19   27   26   22   38   18   34   23 15.434907 0.051221 SUCCESS   7
000010001   27   24   19   25   15   31   19   25  8.382174 0.397056 SUCCESS   8
000010011   25   32   21   19   30   32   25   26  8.088917 0.424833 SUCCESS   9
000010101   27   26   33   31   32   20   18   24 10.385325 0.239016 SUCCESS  10
000010111   24   25   30   15   16   24   16   26 11.185659 0.191400 SUCCESS  11
000011001   28   20   27   32   22   25   25   29  5.275503 0.727765 SUCCESS  12
000011011   23   34   27   23   29   22   29   30  7.725490 0.460734 SUCCESS  13
000011101   33   14   24   20   16   30   32   24 15.314427 0.053312 SUCCESS  14
000011111   22   33   27   25   33   24   28   22  7.614940 0.471958 SUCCESS  15
000100011   36   20   22   20   19   24   16   25 11.830427 0.158932 SUCCESS  16
000100101   25   21   23   33   17   25   26   22  6.408813 0.601539 SUCCESS  17
000100111   26   26   18   13   28   27   27   30  9.908700 0.271493 SUCCESS  18
000101001   19   21   29   22   21   27   23   28  4.273266 0.831665 SUCCESS  19
000101011   19   22   26   30   24   27   16   24  6.204923 0.624289 SUCCESS  20
000101101   21   23   17   28   23   25   30   26  4.976950 0.760037 SUCCESS  21
000101111   16   26   32   18   18   24   26   22  9.373158 0.311801 SUCCESS  22
000110011   26   19   26   28   29   16   24   27  6.180430 0.627029 SUCCESS  23
000110101   29   25   23   27   21   21   18   26  4.103799 0.847639 SUCCESS  24
000110111   28   27   25   19   31   29   28   27  5.666071 0.684579 SUCCESS  25
000111001   22   20   31   24   20   22   26   23  4.171321 0.841345 SUCCESS  26
000111011   36   18   26   22   15   26   36   25 17.357958 0.026590 SUCCESS  27
000111101   21   28   20   18   27   19   26   21  5.712410 0.679410 SUCCESS  28
000111111   22   27   30   17   26   26   21   18  6.619984 0.578132 SUCCESS  29
001000011   25   16   25   30   21   24   26   21  5.442322 0.709422 SUCCESS  30
001000101   16   20   23   31   16   28   27   23  9.644570 0.290864 SUCCESS  31
001000111   31   25   22   24   18   32   18   16 11.017516 0.200709 SUCCESS  32
001001011   20   19   24   33   20   26   31   22  8.214032 0.412847 SUCCESS  33
001001101   22   24   22   26   21   24   18   22  3.077068 0.929428 SUCCESS  34
001001111   25   27   20   19   25   26   23   25  2.578597 0.957965 SUCCESS  35
001010011   25   24   29   23   27   21   28   29  3.224690 0.919476 SUCCESS  36
001010101   26   28   23   28   27   20   23   25  2.495188 0.961955 SUCCESS  37
001010111   24   27   21   25   29   27   24   28  2.538217 0.959925 SUCCESS  38
001011011   21   20   26   31   20   21   27   24  4.866400 0.771755 SUCCESS  39
001011101   31   32   25   19   19   20   15   18 13.075611 0.109274 SUCCESS  40
001011111   15   22   25   26   20   20   18   24  7.490488 0.484751 SUCCESS  41
001100101   25   20   25   21   23   26   20   31  4.197138 0.838913 SUCCESS  42
001100111   27   24   22   29   23   16   28   32  7.503065 0.483451 SUCCESS  43
001101011   21   27   23   29   16   24   21   25  5.255644 0.729936 SUCCESS  44
001101101   29   25   28   25   27   23   30   29  4.073348 0.850446 SUCCESS  45
001101111   30   25   18   25   25   27   19   16  7.619574 0.471485 SUCCESS  46
001110101   23   22   27   24   25   33   24   36  9.479075 0.303506 SUCCESS  47
001110111   29   31   23   20   19   33   30   25  9.359919 0.312849 SUCCESS  48
001111011   23   22   22   24   24   26   19   26  2.035774 0.979895 SUCCESS  49
001111101   18   28   29   32   17   19   26   23  9.374482 0.311696 SUCCESS  50
001111111   32   26   20   23   25   24   20   21  4.790272 0.779739 SUCCESS  51
010000011   26   23   30   20   35   26   26   27  7.606334 0.472837 SUCCESS  52
010000111   28   20   25   19   16   28   28   19  7.941296 0.439225 SUCCESS  53
010001011   20   22   29   25   20   21   28   22  4.077982 0.850020 SUCCESS  54
010001111   27   34   13   23   23   31   20   15 16.270988 0.038662 SUCCESS  55
010010011   25   33   18   20   27   20   21   19  8.534430 0.383078 SUCCESS  56
010010111   19   24   29   29   27   27   25   23  3.707273 0.882522 SUCCESS  57
010011011   26   23   20   19   24   18   24   21  4.483113 0.811120 SUCCESS  58
010011111   21   32   20   21   18   19   23   20  8.118044 0.422025 SUCCESS  59
010100011   30   26   26   26   21   26   25   30  3.598046 0.891448 SUCCESS  60
010100111   29   23   20   22   25   21   20   27  3.654315 0.886889 SUCCESS  61
010101011   25   27   25   30   30   20   25   25  3.826429 0.872434 SUCCESS  62
010101111   19   25   23   29   24   29   25   23  3.231972 0.918968 SUCCESS  63
010110011   24   16   16   30   20   26   28   28  9.340059 0.314426 SUCCESS  64
010110111   26   17   21   24   22   24   30   23  4.586382 0.800730 SUCCESS  65
010111011   27   25   24   30   18   20   21   19  5.916300 0.656607 SUCCESS  66
010111111   19   26   30   35   30   23   25   23  8.944857 0.346969 SUCCESS  67
011000111   14   27   36   19   16   25   29   26 15.814222 0.045118 SUCCESS  68
011001111   38   25   18   31   30   23   22   29 13.987157 0.082101 SUCCESS  69
011010111   25   23   24   29   30   20   19   26  4.494367 0.809996 SUCCESS  70
011011111   34   27   19   26   29   25   25   18  8.198144 0.414358 SUCCESS  71
011101111   35   27   19   25   24   29   33   23 10.419748 0.236792 SUCCESS  72
011111111   31   22   21   29   31   19   32   27  9.292397 0.318233 SUCCESS  73
100000000   23   31   34   14   25   19   27   20 12.772424 0.119923 SUCCESS  74
100010000   37   24   25   23   28   37   24   27 14.403543 0.071835 SUCCESS  75
100100000   29   32   23   23   26   30   14   30 10.859303 0.209799 SUCCESS  76
100101000   21   25   29   21   28   28   26   24  3.105533 0.927561 SUCCESS  77
100110000   23   27   26   26   18   26   20   28  3.799288 0.874763 SUCCESS  78
100111000   18   25   26   20   18   30   30   32  9.519456 0.300385 SUCCESS  79
101000000   22   20   28   27   34   22   29   26  7.054905 0.530721 SUCCESS  80
101000100   26   23   27   12   31   24   25   21  9.348665 0.313742 SUCCESS  81
101001000   20   18   20   25   28   24   17   15 10.006673 0.264558 SUCCESS  82
101001100   22   28   25   37   24   24   30   25  8.894547 0.351270 SUCCESS  83
101010000   23   19   30   16   31   22   17   29 10.941388 0.205042 SUCCESS  84
101010100   28   28   23   19   27   26   28   24  3.368339 0.909164 SUCCESS  85
101011000   17   23   20   25   15   24   27   29  8.169679 0.417073 SUCCESS  86
101011100   28   22   27   24   27   25   21   32  4.326224 0.826557 SUCCESS  87
101100000   28   23   24   33   31   23   38   19 14.775575 0.063659 SUCCESS  88
