		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100010000   31   14   18   35   19   29   26   25 15.179383 0.055750 SUCCESS  75
100100000   16   16   27   27   22   20   21   22  8.346427 0.400382 SUCCESS  76
100101000   20   24   27   21   23   22   28   34  6.384319 0.604266 SUCCESS  77
100110000   16   19   23   19   25   21   25   24  6.067231 0.639701 SUCCESS  78
100111000   27   23   29   33   27   23   19   24  6.012287 0.645856 SUCCESS  79
101000000   25   23   25   21   19   18   24   25  3.594075 0.891767 SUCCESS  80
101000100   26   27   19   26   25   32   20   25  5.037190 0.753594 SUCCESS  81
101001000   20   17   20   23   27   25   31   25  6.204923 0.624289 SUCCESS  82
101001100   22   32   27   20   26   21   21   26  4.994162 0.758200 SUCCESS  83
101010000   23   27   30   24   23   18   19   23  4.840582 0.774471 SUCCESS  84
101010100   27   25   26   28   24   22   23   29  2.190677 0.974601 SUCCESS  85
101011000   26   18   21   27   18   21   20   28  6.212205 0.623475 SUCCESS  86
101011100   22   32   29   27   31   14   29   18 12.934609 0.114119 SUCCESS  87
101100000   32   31   30   16   23   26   15   30 13.875283 0.085075 SUCCESS  88
101100100   24   17   20   28   26   20   16   23  7.694377 0.463879 SUCCESS  89
101101000   32   27   28   28   20   26   24   27  5.055726 0.751604 SUCCESS  90
101101100   32   26   27   21   27   26   26   23  3.919769 0.864289 SUCCESS  91
101110000   31   24   21   22   23   26   31   24  4.630735 0.796215 SUCCESS  92
101110100   22   27   34   26   37   23   32   22 14.047397 0.080538 SUCCESS  93
101111000   23   31   28   21   21   30   20   21  6.095696 0.636513 SUCCESS  94
101111100   21   24   22   22   23   23   24   28  1.705446 0.988749 SUCCESS  95
110000000   29   26   19   15   18   34   23   15 15.448147 0.050995 SUCCESS  96
110000010   26   27   30   24   32   26   24   31  6.141373 0.631400 SUCCESS  97
110000100   31   25   24   19   25   26   18   26  5.070289 0.750038 SUCCESS  98
110001000   26   12   23   23   23   25   25   21  7.389867 0.495211 SUCCESS  99
110001010   24   35   18   26   26   24   25   35 11.504071 0.174740 SUCCESS 100
110010000   22   13   25   30   17   19   23   29 11.626537 0.168661 SUCCESS 101
110010010   20   18   28   27   41   21   23   24 15.646079 0.047735 SUCCESS 102
110010100   23   33   23   27   21   29   21   29  6.359826 0.606994 SUCCESS 103
110011000   23   22   21   24   27   19   27   30  3.960149 0.860701 SUCCESS 104
110011010   19   19   23   24   19   24   21   23  4.372563 0.822043 SUCCESS 105
110100000   22   22   31   27   19   25   29   20  5.587296 0.693350 SUCCESS 106
110100010   24   28   32   24   22   28   30   23  5.216587 0.734196 SUCCESS 107
110100100   23   15   16   40   22   31   23   22 19.542492 0.012213 SUCCESS 108
110101000   26   25   22   23   21   21   13   22  7.177371 0.517622 SUCCESS 109
110101010   36   23   27   22   28   25   27   35 11.929062 0.154397 SUCCESS 110
110101100   24   30   18   26   23   20   19   18  7.050933 0.531147 SUCCESS 111
110110000   29   25   31   20   20   19   21   25  6.137401 0.631844 SUCCESS 112
110110010   25   20   22   17   28   23   23   25  4.128292 0.845367 SUCCESS 113
110110100   26   26   23   32   26   23   24   22  3.190267 0.921856 SUCCESS 114
110111000   22   24   18   21   23   27   34   35 11.511353 0.174374 SUCCESS 115
110111010   15   27   35   29   22   22   25   21 10.679906 0.220504 SUCCESS 116
110111100   27   19   26   16   27   18   26   17  9.067323 0.336649 SUCCESS 117
111000000   27   22   19   20   17   31   33   18 11.619256 0.169017 SUCCESS 118
111000010   28   27   23   22   19   24   20   25  3.239253 0.918458 SUCCESS 119
111000100   18   14   23   20   24   18   28   26  9.617429 0.292910 SUCCESS 120
111000110   25   27   32   17   25   20   26   28  6.562392 0.584496 SUCCESS 121
111001000   20   16   28   31   29   32   27   29 10.732865 0.217300 SUCCESS 122
111001010   15   33   18   25   18   26   19   22 11.948260 0.153527 SUCCESS 123
111001100   29   17   28   27   30   21   25   31  7.732772 0.460000 SUCCESS 124
111010000   23   20   29   25   28   33   27   19  7.020482 0.534424 SUCCESS 125
111010010   20   24   15   30   19   25   24   28  7.704307 0.462874 SUCCESS 126
111010100   26   29   24   23   23   25   18   25  2.943348 0.937862 SUCCESS 127
111010110   31   29   24   20   22   18   20   27  6.654407 0.574336 SUCCESS 128
111011000   24   32   37   17   26   30   23   20 13.842184 0.085973 SUCCESS 129
111011010   26   24   21   28   29   36   19   26  9.097113 0.334170 SUCCESS 130
111011100   19   25   15   33   26   28   23   31 10.714329 0.218417 SUCCESS 131
111100000   23   20   24   24   23   28   31   23  3.477566 0.900924 SUCCESS 132
111100010   19   34   27   23   18   26   21   29  8.739643 0.364733 SUCCESS 133
111100100   24   18   28   38   38   26   25   33 21.225244 0.006573 FAILURE 134
111100110   19   18   26   25   28   25   19   26  5.001444 0.757422 SUCCESS 135
111101000   20   16   29   19   22   36   24   23 11.975401 0.152305 SUCCESS 136
111101010   28   31   20   23   25   26   23   26  3.613934 0.890170 SUCCESS 137
111101100   25   28   28   19   23   26   27   16  5.815679 0.667870 SUCCESS 138
111101110   16   19   22   24   20   27   26   18  7.422966 0.491759 SUCCESS 139
111110000   20   25   18   23   20   30   30   24  6.137401 0.631844 SUCCESS 140
111110010   22   24   23   28   27   29   28   25  2.631556 0.955314 SUCCESS 141
111110100   25   26   21   26   22   28   26   23  1.706770 0.988720 SUCCESS 142
111110110   27   30   22   26   19   34   21   22  7.841999 0.449055 SUCCESS 143
111111000   19   24   22   27   19   26   28   21  4.154109 0.842958 SUCCESS 144
111111010   23   18   24   24   26   20   19   24  4.000530 0.857076 SUCCESS 145
111111100   23   26   17   35   22   36   26   25 13.342389 0.100600 SUCCESS 146
111111110   22   24   19   32   20   36   30   26 11.893315 0.156028 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   28   30   20   18   30   35   35   22 15.529570 0.049630 SUCCESS   0
000000011   25   19   21   30   31   27   32   22  7.893633 0.443929 SUCCESS   1
000000101   28   21   22   18   30   27   30   35 10.724259 0.217818 SUCCESS   2
000000111   26   21   22   35   36   21   31   27 13.928241 0.083655 SUCCESS   3
000001001   22   31   31   23   23   25   18   21  6.341291 0.609060 SUCCESS   4
000001011   22   26   20   18   26   30   22   24  4.594988 0.799856 SUCCESS   5
000001101   17   24   21   29   22   24   33   24  7.103891 0.525466 SUCCESS   6
000001111   32   16   29   28   38   26   21   34 19.224741 0.013703 SUCCESS   7
000010001   35   31   28   22   29   25   20   19 10.368114 0.240134 SUCCESS   8
000010011   24   31   22   28   22   24   20   21  4.205744 0.838100 SUCCESS   9
000010101   22   27   20   26   24   21   16   20  5.762720 0.673791 SUCCESS  10
000010111   34   21   20   15   24   31   21   24 11.306139 0.184949 SUCCESS  11
000011001   25   19   19   21   15   19   21   19  9.675021 0.288580 SUCCESS  12
000011011   14   26   30   24   26   26   33   20 10.197323 0.251449 SUCCESS  13
000011101   25   26   29   33   21   18   34   29 11.182349 0.191580 SUCCESS  14
000011111   29   19   28   25   32   26   20   31  7.919451 0.441378 SUCCESS  15
000100011   28   32   34   22   26   24   20   23  8.165045 0.417516 SUCCESS  16
000100101   24   22   29   18   31   20   15   24  9.297030 0.317862 SUCCESS  17
000100111   26   24   19   22   24   29   20   25  3.332592 0.911787 SUCCESS  18
000101001   23   25   25   24   20   26   31   26  3.003589 0.934132 SUCCESS  19
000101011   24   29   21   27   25   30   21   24  3.520595 0.897585 SUCCESS  20
000101101   23   29   23   13   21   28   25   18  9.355947 0.313164 SUCCESS  21
000101111   30   28   18   23   27   35   23   26  8.936251 0.347702 SUCCESS  22
000110011   24   23   23   27   13   27   25   26  6.374390 0.605371 SUCCESS  23
000110101   23   23   12   29   28   33   25   23 11.357774 0.182239 SUCCESS  24
000110111   16   29   30   22   29   22   34   18 12.239531 0.140832 SUCCESS  25
000111001   26   24   33   29   28   19   24   18  7.672532 0.466094 SUCCESS  26
000111011   33   28   26   21   21   17   29   30  9.316890 0.316273 SUCCESS  27
000111101   26   31   20   22   27   25   24   29  4.224279 0.836342 SUCCESS  28
000111111   29   23   27   22   29   33   27   34  9.734599 0.284150 SUCCESS  29
001000011   20   26   26   26   26   23   23   26  1.528698 0.992221 SUCCESS  30
001000101   24   26   18   31   21   27   21   31  6.807986 0.557484 SUCCESS  31
001000111   30   26   26   15   28   28   20   23  7.290570 0.505631 SUCCESS  32
001001011   23   24   28   24   22   21   17   34  7.603686 0.473108 SUCCESS  33
001001101   26   23   18   26   30   17   21   26  6.281051 0.615782 SUCCESS  34
001001111   24   30   20   24   25   30   25   29  4.419563 0.817426 SUCCESS  35
001010011   29   19   25   24   16   20   27   27  6.535251 0.587500 SUCCESS  36
001010101   16   26   25   35   29   19   21   25 10.510439 0.231010 SUCCESS  37
001010111   24   34   31   24   31   25   21   23  8.199468 0.414232 SUCCESS  38
001011011   24   28   23   17   20   23   18   20  6.414770 0.600876 SUCCESS  39
001011101   24   29   23   22   19   30   18   28  6.078485 0.638441 SUCCESS  40
001011111   29   25   20   25   19   27   26   18  5.111994 0.745542 SUCCESS  41
001100101   29   25   25   19   16   20   31   15 11.559015 0.171990 SUCCESS  42
001100111   23   24   28   25   19   35   23   18  8.468232 0.389117 SUCCESS  43
001101011   19   23   18   30   22   27   34   24  8.824377 0.357327 SUCCESS  44
001101101   24   18   25   34   23   19   17   37 16.026717 0.041999 SUCCESS  45
001101111   25   26   27   15   32   16   28   17 12.457984 0.131910 SUCCESS  46
001110101   23   16   22   28   15   23   14   30 13.599899 0.092809 SUCCESS  47
001110111   27   26   20   17   30   22   26   28  5.765368 0.673495 SUCCESS  48
001111011   24   31   23   18   28   19   27   30  7.070792 0.529014 SUCCESS  49
001111101   26   25   26   19   39   20   28   33 15.003958 0.059069 SUCCESS  50
001111111   23   28   21   28   30   36   28   25  9.267903 0.320203 SUCCESS  51
010000011   33   19   27   26   26   24   25   27  5.182164 0.737941 SUCCESS  52
010000111   21   29   22   19   28   21   25   26  4.027671 0.854618 SUCCESS  53
010001011   21   24   18   23   17   25   19   23  5.965286 0.651121 SUCCESS  54
010001111   24   26   24   12   29   26   29   20  9.357271 0.313059 SUCCESS  55
010010011   22   25   24   33   28   30   26   29  6.285022 0.615339 SUCCESS  56
010010111   20   23   24   22   27   20   23   22  2.585879 0.957606 SUCCESS  57
010011011   31   18   12   25   25   19   19   25 12.608915 0.126033 SUCCESS  58
010011111   17   35   23   23   27   26   31   29 10.385325 0.239016 SUCCESS  59
010100011   23   27   27   29   19   18   19   24  5.764044 0.673643 SUCCESS  60
010100111   21   26   16   21   21   20   22   26  5.736903 0.676675 SUCCESS  61
010101011   20   23   26   25   30   18   32   21  7.027764 0.533640 SUCCESS  62
010101111   31   33   24   23   29   24   24   25  5.996399 0.647635 SUCCESS  63
010110011   27   25   20   29   28   21   27   23  3.427256 0.904761 SUCCESS  64
010110111   16   22   19   25   32   24   21   23  7.509023 0.482835 SUCCESS  65
010111011   35   28   27   23   14   30   23   22 11.917808 0.154909 SUCCESS  66
010111111   27   24   22   26   16   20   29   22  5.594577 0.692541 SUCCESS  67
011000111   30   25   28   20   20   30   25   31  6.724577 0.566619 SUCCESS  68
011001111   29   21   23   26   23   37   23   20  9.291073 0.318340 SUCCESS  69
011010111   25   24   31   35   20   27   31   23  9.665753 0.289274 SUCCESS  70
011011111   27   19   30   19   23   20   22   12 11.744370 0.162979 SUCCESS  71
011101111   30   35   24   23   25   23   27   26  6.674267 0.572149 SUCCESS  72
011111111   25   23   25   21   25   34   26   26  4.741285 0.784836 SUCCESS  73
100000000   28   30   20   18   30   35   35   22 15.529570 0.049630 SUCCESS  74
100010000   26   21   23   17   24   23   26   24  3.204830 0.920853 SUCCESS  75
100100000   23   22   28   26   21   21   35   18  8.459626 0.389907 SUCCESS  76
100101000   20   22   26   25   27   21   14   25  6.559744 0.584789 SUCCESS  77
100110000   19   22   27   33   32   19   26   18 10.425706 0.236408 SUCCESS  78
100111000   21   23   19   24   27   28   15   23  6.475011 0.594181 SUCCESS  79
101000000   22   15   25   31   28   31   22   22  8.731038 0.365491 SUCCESS  80
101000100   23   25   21   24   25   26   24   24  0.731674 0.999442 SUCCESS  81
101001000   14   17   24   33   26   30   28   27 12.315658 0.137666 SUCCESS  82
101001100   25   25   31   23   26   27   27   25  2.657373 0.953988 SUCCESS  83
101010000   19   23   12   28   31   31   21   20 13.381446 0.099382 SUCCESS  84
101010100   16   27   16   33   23   29   19   29 12.509618 0.129873 SUCCESS  85
101011000   21   17   25   26   14   22   20   25  8.592022 0.377872 SUCCESS  86
101011100   18   28   32   34   25   29   21   27 10.326409 0.242859 SUCCESS  87
101100000   29   25   20   23   21   25   23   28  2.951954 0.937336 SUCCESS  88
101100100   26   25   29   22   26   19   33   20  6.562392 0.584496 SUCCESS  89
101101000   22   23   23   17   17   28   26   28  6.255233 0.618666 SUCCESS  90
101101100   30   23   25   21   21   20   21   23  3.797964 0.874876 SUCCESS  91
101110000   35   27   24   20   19   27   25   25  7.426938 0.491346 SUCCESS  92
101110100   23   28   18   29   21   32   31   35 12.809495 0.118575 SUCCESS  93
101111000   18   25   20   17   27   18   17   27  9.515484 0.300691 SUCCESS  94
101111100   27   30   18   20   29   21   26   17  7.984325 0.435003 SUCCESS  95
110000000   31   33   23   23   28   26   26   25  5.928877 0.655199 SUCCESS  96
110000010   22   24   30   26   22   27   26   15  6.069879 0.639405 SUCCESS  97
110000100   27   25   25   21   26   26   22   22  1.511486 0.992515 SUCCESS  98
110001000   22   21   28   14   21   24   24   28  6.915889 0.545734 SUCCESS  99
110001010   18   28   21   24   27   25   24   26  3.197549 0.921355 SUCCESS 100
110010000   28   28   29   20   31   21   29   17  8.367611 0.398409 SUCCESS 101
110010010   29   32   24   28   23   16   28   25  7.537488 0.479900 SUCCESS 102
110010100   24   26   27   23   26   26   15   25  4.459944 0.813427 SUCCESS 103
110011000   27   25   19   31   28   20   30   22  6.325403 0.610832 SUCCESS 104
110011010   13   21   25   32   19   20   28   18 12.795594 0.119079 SUCCESS 105
110100000   31   19   30   29   20   36   19   23 13.147105 0.106887 SUCCESS 106
110100010   25   28   27   20   21   26   30   22  3.842317 0.871062 SUCCESS 107
110100100   20   20   23   26   27   24   25   28  2.689148 0.952327 SUCCESS 108
110101000   19   24   18   27   26   21   22   29  5.001444 0.757422 SUCCESS 109
110101010   20   24   17   23   24   28   30   25  5.129206 0.743681 SUCCESS 110
110101100   22   23   20   21   18   21   23   25  3.957501 0.860937 SUCCESS 111
110110000   24   30   29   19   21   27   24   18  5.985146 0.648896 SUCCESS 112
110110010   21   33   21   26   24   22   30   26  5.910342 0.657274 SUCCESS 113
110110100   26   27   26   26   15   21   24   28  5.400617 0.714024 SUCCESS 114
110111000   32   28   17   23   20   26   27   27  6.901326 0.547315 SUCCESS 115
110111010   23   22   20   29   27   30   23   32  6.190359 0.625918 SUCCESS 116
110111100   15   18   19   17   26   10   27   25 18.224490 0.019605 SUCCESS 117
111000000   22   33   18   23   28   25   27   27  6.334009 0.609872 SUCCESS 118
111000010   32   20   14   21   22   28   12   20 16.463624 0.036205 SUCCESS 119
111000100   26   24   22   23   29   25   14   29  6.832480 0.554810 SUCCESS 120
111000110   31   24   22   35   22   22   31   27  9.479075 0.303506 SUCCESS 121
111001000   28   25   27   19   27   20   22   21  3.925726 0.863762 SUCCESS 122
111001010   25   19   28   23   31   25   28   24  4.300407 0.829054 SUCCESS 123
111001100   25   24   20   25   27   23   32   12 10.187393 0.252119 SUCCESS 124
111010000   25   14   26   31   25   33   27   31 11.834399 0.158747 SUCCESS 125
111010010   31   23   28   27   26   26   30   21  4.801526 0.778563 SUCCESS 126
111010100   20   22   22   22   29   24   20   30  4.603594 0.798982 SUCCESS 127
111010110   23   19   23   31   25   23   20   28  4.714144 0.787646 SUCCESS 128
111011000   23   32   34   20   23   32   27   15 13.816367 0.086679 SUCCESS 129
111011010   23   26   31   21   22   20   23   22  3.917121 0.864523 SUCCESS 130
111011100   35   25   18   18   31   25   23   25 10.205929 0.250869 SUCCESS 131
111100000   24   27   26   25   25   24   23   22  0.766097 0.999338 SUCCESS 132
111100010   20   33   24   18   27   21   15   25 10.229098 0.249313 SUCCESS 133
111100100   26   26   23   21   22   20   25   24  1.874913 0.984609 SUCCESS 134
111100110   24   24   17   20   20   28   34   17 10.746104 0.216504 SUCCESS 135
111101000   23   22   27   23   24   32   23   26  3.342522 0.911062 SUCCESS 136
111101010   25   24   22   28   21   27   34   28  6.046710 0.642000 SUCCESS 137
111101100   25   30   33   25   29   26   27   22  6.030822 0.643779 SUCCESS 138
111101110   33   27   21   16   29   35   21   30 14.376401 0.072467 SUCCESS 139
111110000   23   28   19   28   28   23   25   22  3.308099 0.913562 SUCCESS 140
111110010   28   23   28   15   23   24   23   28  5.646212 0.686793 SUCCESS 141
111110100   21   24   21   29   32   21   27   19  6.341291 0.609060 SUCCESS 142
111110110   22   23   37   24   25   28   26   23  7.817506 0.451497 SUCCESS 143
111111000   23   28   21   28   22   28   21   27  3.240577 0.918365 SUCCESS 144
111111010   29   17   23   29   27   25   41   20 16.994532 0.030166 SUCCESS 145
111111100   30   28   21   20   24   27   20   32  6.749070 0.563932 SUCCESS 146
111111110   25   23   25   20   25   34   26   26  5.071613 0.749895 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   20   28   20   24   29   21   27   34  7.774477 0.455804 SUCCESS   0
000000011   32   25   24   26   24   17   23   32  7.435543 0.490450 SUCCESS   1
000000101   25   26   21   23   32   25   19   29  5.291391 0.726026 SUCCESS   2
000000111   24   21   24   26   26   18   31   27  4.587706 0.800596 SUCCESS   3
000001001   33   27   26   15   32   26   25   27 10.131125 0.255943 SUCCESS   4
000001011   26   26   22   29   33   39   18   28 15.809588 0.045188 SUCCESS   5
000001101   33   20   25   19   28   21   15   25 10.000715 0.264976 SUCCESS   6
000001111   29   27   20   28   18   28   35   25  9.614119 0.293160 SUCCESS   7
000010001   20   25   23   31   17   28   25   29  6.545180 0.586401 SUCCESS   8
000010011   31   26   30   18   28   22   21   29  7.198555 0.515370 SUCCESS   9
000010101   18   27   24   29   30   26   24   29  5.266897 0.728706 SUCCESS  10
000010111   21   24   22   27   34   40   23   29 16.224649 0.039275 SUCCESS  11
000011001   22   20   22   21   22   18   22   35  8.780024 0.361191 SUCCESS  12
000011011   25   27   28   20   28   19   25   25  3.486172 0.900260 SUCCESS  13
000011101   26   17   41   18   25   17   21   25 18.677946 0.016680 SUCCESS  14
000011111   23   40   22   27   14   26   23   24 15.704995 0.046803 SUCCESS  15
000100011   28   23   27   26   16   21   22   26  4.857794 0.772662 SUCCESS  16
000100101   24   22   27   31   21   27   36   21  9.351313 0.313532 SUCCESS  17
000100111   25   25   29   17   27   20   23   24  4.442733 0.815135 SUCCESS  18
000101001   25   23    9   27   30   29   27   24 12.950497 0.113564 SUCCESS  19
000101011   15   20   22   23   22   30   18   33 11.330632 0.183660 SUCCESS  20
000101101   25   21   16   24   32   24   18   24  7.695701 0.463745 SUCCESS  21
000101111   24   26   27   29   24   29   30   21  4.021713 0.855159 SUCCESS  22
000110011   29   25   19   27   17   24   18   33  9.628682 0.292060 SUCCESS  23
000110101   27   26   23   15   29   16   21   19  9.829924 0.277167 SUCCESS  24
000110111   34   20   31   18   37   23   18   23 16.934291 0.030801 SUCCESS  25
000111001   31   29   16   30   34   24   30   25 12.318306 0.137557 SUCCESS  26
000111011   35   15   33   23   21   24   28   17 15.086044 0.057494 SUCCESS  27
000111101   19   17   15   21   25   26   33   18 12.778382 0.119706 SUCCESS  28
000111111   27   38   20   25   18   26   26   28 11.461042 0.176919 SUCCESS  29
001000011   22   34   25   24   27   23   20   27  5.647536 0.686645 SUCCESS  30
001000101   25   22   23   32   20   30   30   25  6.283698 0.615486 SUCCESS  31
001000111   24   22   31   25   24   23   21   20  3.510665 0.898360 SUCCESS  32
001001011   28   27   22   25   20   28   32   21  5.401941 0.713878 SUCCESS  33
001001101   26   25   29   26   32   22   30   21  5.640254 0.687456 SUCCESS  34
001001111   26   14   26   21   26   28   19   30  8.509936 0.385306 SUCCESS  35
001010011   28   16   15   24   25   28   26   22  8.204102 0.413791 SUCCESS  36
001010101   25   20   21   30   32   23   26   24  5.299996 0.725083 SUCCESS  37
001010111   14   22   24   23   26   28   18   29  8.204102 0.413791 SUCCESS  38
001011011   23   19   20   18   31   20   15   24 10.286690 0.245478 SUCCESS  39
001011101   22   28   30   29   29   28   22   17  7.029088 0.533498 SUCCESS  40
001011111   27   24   18   22   22   29   25   18  5.162305 0.740096 SUCCESS  41
001100101   21   16   28   29   19   28   30   19  9.272537 0.319829 SUCCESS  42
001100111   34   23   23   17   19   21   21   31 10.450199 0.234838 SUCCESS  43
001101011   30   26   27   20   17   18   25   23  6.696112 0.569746 SUCCESS  44
001101101   15   28   24   27   25   23   31   23  6.612702 0.578936 SUCCESS  45
001101111   22   21   28   18   30   18   15   31 11.669566 0.166567 SUCCESS  46
001110101   27   25   31   29   23   25   23   31  5.072937 0.749753 SUCCESS  47
001110111   31   20   23   28   20   21   29   20  6.324079 0.610980 SUCCESS  48
001111011   14   19   11   26   29   19   29   26 16.667514 0.033764 SUCCESS  49
001111101   28   24   24   28   17   25   21   18  5.670705 0.684063 SUCCESS  50
001111111   35   33   24   24   22   20   23   33 12.190544 0.142903 SUCCESS  51
010000011   30   19   25   22   26   20   25   30  5.096107 0.747256 SUCCESS  52
010000111   23   39   28   19   28   23   14   28 16.662880 0.033817 SUCCESS  53
010001011   28   21   26   27   24   30   23   19  4.087911 0.849106 SUCCESS  54
010001111   26   26   24   22   24   21   22   19  2.442230 0.964370 SUCCESS  55
010010011   21   15   28   38   30   32   29   20 18.113277 0.020393 SUCCESS  56
010010111   22   33   26   27   16   25   28   17  9.645894 0.290764 SUCCESS  57
010011011   16   18   25   23   30   30   21   19  9.203691 0.325405 SUCCESS  58
010011111   29   22   23   28   25   24   16   22  5.027261 0.754659 SUCCESS  59
010100011   26   19   26   30   26   22   20   21  4.442733 0.815135 SUCCESS  60
010100111   24   21   18   24   31   24   24   21  4.586382 0.800730 SUCCESS  61
010101011   31   21   26   29   29   26   26   31  6.302234 0.613417 SUCCESS  62
010101111   16   17   20   20   24   20   28   30  9.651852 0.290316 SUCCESS  63
010110011   26   26   29   30   19   26   22   23  4.113729 0.846719 SUCCESS  64
010110111   30   24   29   22   25   24   23   27  2.868545 0.942334 SUCCESS  65
010111011   19   30   31   26   26   28   22   18  7.155526 0.519949 SUCCESS  66
010111111   27   26   21   22   18   25   20   16  6.686182 0.570838 SUCCESS  67
011000111   26   20   16   25   20   26   31   23  6.789451 0.559511 SUCCESS  68
011001111   28   24   33   24   24   30   17   27  7.639433 0.469459 SUCCESS  69
011010111   25   28   32   27   21   28   33   22  7.716885 0.461603 SUCCESS  70
011011111   28   27   26   26   26   18   20   34  7.622222 0.471214 SUCCESS  71
011101111   19   23   22   25   21   22   27   19  3.831063 0.872035 SUCCESS  72
011111111   31   32   23   25   28   29   18   31  9.420159 0.308100 SUCCESS  73
100000000   20   28   20   24   29   21   27   34  7.774477 0.455804 SUCCESS  74
100010000   19   21   22   29   31   29   15   28  9.900094 0.272108 SUCCESS  75
100100000   35   20   25   24   22   20   28   29  8.113411 0.422471 SUCCESS  76
100101000   16   25   27   20   27   26   15   24  8.254412 0.409021 SUCCESS  77
100110000   22   31   24   14   18   22   32   26 11.212800 0.189931 SUCCESS  78
100111000   18   18   23   27   25   24   23   33  7.078074 0.528233 SUCCESS  79
101000000   28   31   22   22   28   23   27   32  6.250599 0.619183 SUCCESS  80
101000100   24   23   20   27   20   27   24   29  3.206154 0.920762 SUCCESS  81
101001000   25   30   18   27   28   22   23   16  7.230330 0.511998 SUCCESS  82
101001100   25   19   19   19   14   28   32   27 11.584833 0.170711 SUCCESS  83
101010000   22   23   15   25   33   22   24   27  7.755941 0.457666 SUCCESS  84
101010100   28   23   16   24   28   23   26   15  8.110763 0.422726 SUCCESS  85
101011000   24   21   25   26   21   21   30   26  3.036688 0.932034 SUCCESS  86
101011100   18   19   25   25   21   35   28   30 10.129801 0.256034 SUCCESS  87
101100000   25   23   30   24   23   21   24   25  2.028492 0.980126 SUCCESS  88
101100100   26   22   20   24   27   21   26   14  6.644477 0.575430 SUCCESS  89
101101000   20   28   30   24   16   26   23   23  5.967934 0.650824 SUCCESS  90
101101100   19   28   29   15   27   25   16   18 11.448465 0.177560 SUCCESS  91
101110000   31   17   30   30   22   20   27   20  8.993844 0.342816 SUCCESS  92
101110100   22   33   28   31   27   16   12   18 17.296394 0.027167 SUCCESS  93
101111000   19   25   25   23   24   28   21   24  2.400525 0.966208 SUCCESS  94
101111100   29   25   27   21   27   24   30   23  3.394157 0.907247 SUCCESS  95
110000000   26   29   23   25   25   23   22   31  3.292212 0.914705 SUCCESS  96
110000010   16   21   25   25   31   32   21   31 10.138407 0.255446 SUCCESS  97
110000100   27   25   36   28   25   20   29   24  8.292807 0.405403 SUCCESS  98
110001000   24   20   25   30   24   23   22   31  4.350717 0.824176 SUCCESS  99
110001010   22   21   16   23   19   29   15   26  9.786896 0.280303 SUCCESS 100
110010000   30   24   24   27   22   23   32   24  4.410958 0.818274 SUCCESS 101
110010010   21   19   28   32   14   22   23   19 10.863937 0.209529 SUCCESS 102
110010100   22   22   21   23   32   29   18   24  6.146007 0.630881 SUCCESS 103
110011000   26   27   23   21   10   25   30   17 13.414545 0.098360 SUCCESS 104
110011010   25   32   28   27   21   34   32   21 10.632244 0.223420 SUCCESS 105
110100000   36   30   25   21   29   23   28   33 12.200474 0.142481 SUCCESS 106
110100010   26   18   28   27   19   23   26   18  5.840172 0.665130 SUCCESS 107
110100100   20   24   27   31   25   24   19   21  4.705539 0.788535 SUCCESS 108
110101000   33   22   18   23   28   29   22   29  7.783083 0.454941 SUCCESS 109
110101010   34   24   21   23   25   26   26   22  4.961063 0.761730 SUCCESS 110
110101100   25   28   18   28   21   18   20   25  5.907694 0.657571 SUCCESS 111
110110000   23   30   28   20   22   20   25   21  4.349393 0.824305 SUCCESS 112
110110010   25   25   23   18   31   22   24   21  4.434127 0.815987 SUCCESS 113
110110100   24   18   20   23   18   25   23   24  4.483113 0.811120 SUCCESS 114
110111000   34   14   29   25   21   22   26   16 13.229190 0.104203 SUCCESS 115
110111010   22   21   29   30   26   19   18   17  8.356357 0.399457 SUCCESS 116
110111100   20   22   20   20   18   27   23   26  4.915386 0.766580 SUCCESS 117
111000000   34   19   23   27   26   26   24   40 16.046576 0.041718 SUCCESS 118
111000010   20   22   31   29   32   31   28   22  8.894547 0.351270 SUCCESS 119
111000100   25   20   28   29   20   22   25   25  3.375621 0.908625 SUCCESS 120
111000110   26   21   29   22   29   25   27   28  3.487496 0.900158 SUCCESS 121
